id_locacao;id_loja;id_atendente;id_cliente;id_veiculo;data_locacao;data_devolucao;valor_diaria;dias_locacao;valor_total;status
15619;25;73;76;40;25-01-2024;03-02-2024;362,8;9;3265,2;Cancelada
15620;10;28;37;43;15-12-2025;02-01-2026;375,01;18;6750,18;Cancelada
15621;8;23;95;29;25-08-2025;19-09-2025;308,94;25;7723,5;Ativa
15622;1;2;15;34;26-07-2023;20-08-2023;242,55;25;6063,75;Finalizada
15623;24;71;85;50;01-12-2023;23-12-2023;188,77;22;4152,94;Ativa
15624;25;74;86;7;10-11-2022;18-11-2022;183,84;8;1470,72;Ativa
15625;22;65;100;39;14-11-2022;22-11-2022;360,8;8;2886,4;Finalizada
15626;23;68;36;11;12-01-2024;15-01-2024;112,47;3;337,41;Ativa
15627;13;37;77;40;17-05-2025;22-05-2025;378,37;5;1891,85;Ativa
15628;27;80;72;15;12-03-2022;08-04-2022;106,82;27;2884,14;Cancelada
15629;23;68;55;27;06-06-2025;14-06-2025;191,59;8;1532,72;Ativa
15630;8;22;95;13;15-02-2022;09-03-2022;223,66;22;4920,52;Finalizada
15631;26;76;42;24;02-09-2023;18-09-2023;403,04;16;6448,64;Finalizada
15632;7;21;83;48;13-06-2024;09-07-2024;331,28;26;8613,28;Cancelada
15633;5;15;73;1;08-01-2022;02-02-2022;314,21;25;7855,25;Ativa
15634;25;75;86;44;02-07-2023;22-07-2023;113,06;20;2261,2;Finalizada
15635;25;75;86;17;02-11-2022;12-11-2022;106,42;10;1064,2;Ativa
15636;11;31;59;7;24-10-2023;15-11-2023;203,74;22;4482,28;Finalizada
15637;20;60;69;2;21-03-2025;06-04-2025;364,0;16;5824,0;Ativa
15638;24;72;60;27;30-11-2024;04-12-2024;240,1;4;960,4;Cancelada
15639;5;15;13;48;01-09-2023;19-09-2023;322,77;18;5809,86;Ativa
15640;17;50;92;3;16-12-2022;28-12-2022;311,07;12;3732,84;Cancelada
15641;3;7;81;49;27-11-2024;21-12-2024;350,6;24;8414,4;Cancelada
15642;25;73;76;32;06-09-2025;18-09-2025;243,05;12;2916,6;Finalizada
15643;19;57;22;40;25-01-2024;15-02-2024;377,25;21;7922,25;Cancelada
15644;13;39;57;22;11-04-2022;28-04-2022;378,43;17;6433,31;Finalizada
15645;22;64;63;17;13-07-2024;19-07-2024;118,68;6;712,08;Finalizada
15646;12;34;2;39;11-04-2024;30-04-2024;332,18;19;6311,42;Finalizada
15647;3;9;81;49;01-10-2025;06-10-2025;328,58;5;1642,9;Finalizada
15648;17;50;92;46;08-09-2024;08-10-2024;117,52;30;3525,6;Ativa
15649;10;30;10;2;23-10-2025;17-11-2025;382,76;25;9569,0;Ativa
15650;9;27;53;17;24-09-2022;01-10-2022;104,12;7;728,84;Ativa
15651;6;16;93;7;12-07-2023;23-07-2023;208,02;11;2288,22;Cancelada
15652;24;72;60;15;18-12-2025;25-12-2025;118,71;7;830,97;Finalizada
15653;14;41;1;44;19-01-2023;11-02-2023;112,47;23;2586,81;Finalizada
15654;23;68;36;23;21-09-2023;15-10-2023;104,03;24;2496,72;Cancelada
15655;2;5;75;43;20-09-2023;13-10-2023;353,9;23;8139,7;Ativa
15656;23;67;55;14;11-05-2025;01-06-2025;367,58;21;7719,18;Finalizada
15657;13;39;71;41;22-06-2022;10-07-2022;393,57;18;7084,26;Finalizada
15658;20;60;56;23;25-02-2024;26-02-2024;115,59;1;115,59;Cancelada
15659;25;74;8;50;27-12-2023;05-01-2024;212,37;9;1911,33;Cancelada
15660;6;18;9;44;05-09-2023;03-10-2023;100,46;28;2812,88;Cancelada
15661;7;19;83;4;08-06-2024;10-06-2024;112,57;2;225,14;Finalizada
15662;12;35;2;22;11-10-2022;14-10-2022;309,86;3;929,58;Cancelada
15663;24;72;85;17;01-01-2025;05-01-2025;104,21;4;416,84;Ativa
15664;14;40;67;47;05-09-2025;23-09-2025;203,47;18;3662,46;Cancelada
15665;25;74;86;9;22-09-2025;10-10-2025;119,95;18;2159,1;Cancelada
15666;8;24;80;27;14-12-2022;08-01-2023;223,85;25;5596,25;Finalizada
15667;21;63;27;29;24-10-2025;03-11-2025;383,64;10;3836,4;Finalizada
15668;6;18;91;20;17-01-2024;29-01-2024;109,54;12;1314,48;Cancelada
15669;12;34;20;30;04-05-2022;29-05-2022;102,98;25;2574,5;Cancelada
15670;22;66;82;8;08-11-2023;24-11-2023;113,02;16;1808,32;Ativa
15671;24;71;43;21;31-07-2022;01-08-2022;115,52;1;115,52;Finalizada
15672;17;51;25;1;06-10-2025;30-10-2025;386,36;24;9272,64;Ativa
15673;10;29;10;33;27-08-2024;22-09-2024;336,6;26;8751,6;Cancelada
15674;20;60;90;15;01-12-2025;16-12-2025;106,7;15;1600,5;Cancelada
15675;28;83;87;9;05-02-2025;10-02-2025;118,83;5;594,15;Ativa
15676;1;1;15;11;01-12-2022;06-12-2022;105,77;5;528,85;Finalizada
15677;10;29;37;6;07-12-2022;12-12-2022;195,77;5;978,85;Finalizada
15678;2;6;74;49;23-03-2024;01-04-2024;370,73;9;3336,57;Ativa
15679;11;33;59;7;19-06-2022;14-07-2022;218,43;25;5460,75;Ativa
15680;25;73;8;1;24-09-2022;13-10-2022;398,84;19;7577,96;Finalizada
15681;21;63;27;4;05-05-2024;04-06-2024;109,54;30;3286,2;Ativa
15682;8;23;95;29;14-09-2024;29-09-2024;348,33;15;5224,95;Cancelada
15683;9;27;98;37;12-06-2023;30-06-2023;100,52;18;1809,36;Cancelada
15684;27;81;49;4;02-01-2025;18-01-2025;108,51;16;1736,16;Finalizada
15685;21;63;28;3;10-12-2025;04-01-2026;389,95;25;9748,75;Ativa
15686;25;75;86;28;02-04-2024;14-04-2024;378,63;12;4543,56;Ativa
15687;27;81;72;46;08-04-2024;03-05-2024;109,03;25;2725,75;Finalizada
15688;27;80;44;46;06-08-2022;29-08-2022;116,12;23;2670,76;Ativa
15689;2;5;54;30;24-04-2024;13-05-2024;113,43;19;2155,17;Finalizada
15690;24;70;85;33;03-04-2022;23-04-2022;335,33;20;6706,6;Ativa
15691;1;3;88;12;15-05-2025;17-05-2025;102,39;2;204,78;Cancelada
15692;27;79;35;27;05-12-2023;30-12-2023;194,27;25;4856,75;Finalizada
15693;9;27;7;22;09-08-2022;24-08-2022;359,18;15;5387,7;Finalizada
15694;1;3;41;46;27-06-2023;21-07-2023;113,14;24;2715,36;Cancelada
15695;27;79;35;6;14-12-2022;27-12-2022;246,36;13;3202,68;Finalizada
15696;28;82;87;8;22-08-2025;13-09-2025;101,24;22;2227,28;Cancelada
15697;1;3;88;3;04-08-2022;31-08-2022;355,94;27;9610,38;Ativa
15698;25;74;76;14;10-08-2022;26-08-2022;380,16;16;6082,56;Ativa
15699;6;18;9;7;26-08-2022;23-09-2022;212,03;28;5936,84;Cancelada
15700;20;59;26;19;28-07-2023;07-08-2023;377,57;10;3775,7;Ativa
15701;5;13;73;14;18-10-2024;21-10-2024;344,59;3;1033,77;Finalizada
15702;17;49;92;38;08-02-2024;05-03-2024;338,67;26;8805,42;Finalizada
15703;8;23;51;27;15-08-2023;30-08-2023;186,83;15;2802,45;Finalizada
15704;19;55;34;42;01-03-2024;25-03-2024;112,09;24;2690,16;Cancelada
15705;19;57;31;23;17-05-2022;27-05-2022;106,97;10;1069,7;Ativa
15706;25;75;6;26;11-01-2025;19-01-2025;188,06;8;1504,48;Cancelada
15707;5;15;24;9;29-05-2022;06-06-2022;103,68;8;829,44;Ativa
15708;25;75;86;22;29-01-2025;22-02-2025;388,23;24;9317,52;Finalizada
15709;24;72;60;41;23-08-2025;27-08-2025;368,37;4;1473,48;Cancelada
15710;19;56;31;36;01-07-2023;31-07-2023;114,45;30;3433,5;Finalizada
15711;25;73;6;4;26-12-2024;23-01-2025;116,87;28;3272,36;Ativa
15712;28;83;61;40;21-03-2022;03-04-2022;359,78;13;4677,14;Finalizada
15713;27;79;44;10;06-05-2023;31-05-2023;109,28;25;2732,0;Cancelada
15714;9;25;96;38;14-05-2022;03-06-2022;311,54;20;6230,8;Ativa
15715;1;2;41;27;23-09-2025;19-10-2025;189,18;26;4918,68;Ativa
15716;6;18;9;40;15-11-2022;16-11-2022;395,7;1;395,7;Cancelada
15717;13;39;71;14;30-11-2023;05-12-2023;315,27;5;1576,35;Finalizada
15718;25;75;86;11;26-08-2025;20-09-2025;112,69;25;2817,25;Ativa
15719;8;24;95;37;03-01-2023;22-01-2023;115,41;19;2192,79;Ativa
15720;5;13;46;31;18-04-2025;04-05-2025;352,91;16;5646,56;Ativa
15721;12;36;79;27;06-03-2023;10-03-2023;225,73;4;902,92;Cancelada
15722;14;40;67;40;28-11-2025;11-12-2025;375,65;13;4883,45;Ativa
15723;2;5;75;29;07-07-2025;03-08-2025;338,05;27;9127,35;Finalizada
15724;27;81;44;20;30-05-2025;18-06-2025;108,71;19;2065,49;Cancelada
15725;11;33;16;31;02-07-2024;24-07-2024;379,7;22;8353,4;Cancelada
15726;13;37;17;39;20-01-2022;17-02-2022;341,05;28;9549,4;Ativa
15727;12;35;45;4;03-11-2023;08-11-2023;103,15;5;515,75;Cancelada
15728;9;26;84;9;02-04-2023;16-04-2023;118,12;14;1653,68;Cancelada
15729;8;24;40;45;22-03-2024;17-04-2024;368,92;26;9591,92;Cancelada
15730;14;40;1;36;27-03-2023;11-04-2023;111,75;15;1676,25;Ativa
15731;13;38;3;42;13-08-2024;06-09-2024;111,08;24;2665,92;Finalizada
15732;26;78;66;13;05-10-2025;23-10-2025;247,39;18;4453,02;Ativa
15733;21;63;14;6;24-06-2024;05-07-2024;215,0;11;2365,0;Cancelada
15734;24;70;43;49;30-12-2022;07-01-2023;313,05;8;2504,4;Cancelada
15735;6;18;91;32;21-11-2022;18-12-2022;240,37;27;6489,99;Finalizada
15736;23;69;33;36;05-10-2023;13-10-2023;119,1;8;952,8;Ativa
15737;1;3;88;35;21-11-2022;03-12-2022;107,39;12;1288,68;Finalizada
15738;21;61;27;48;30-05-2022;19-06-2022;354,07;20;7081,4;Ativa
15739;12;34;38;38;25-09-2024;12-10-2024;307,66;17;5230,22;Cancelada
15740;27;79;35;19;17-02-2024;01-03-2024;395,48;13;5141,24;Finalizada
15741;12;36;45;42;10-01-2023;14-01-2023;113,25;4;453,0;Ativa
15742;8;22;80;40;30-01-2023;08-02-2023;362,19;9;3259,71;Finalizada
15743;24;72;85;42;16-10-2024;11-11-2024;102,87;26;2674,62;Cancelada
15744;1;2;88;46;10-03-2024;15-03-2024;104,55;5;522,75;Cancelada
15745;12;36;45;40;23-02-2023;07-03-2023;398,78;12;4785,36;Ativa
15746;12;36;45;47;14-12-2023;17-12-2023;191,85;3;575,55;Ativa
15747;1;2;5;33;24-04-2024;19-05-2024;316,53;25;7913,25;Ativa
15748;26;76;42;18;05-11-2024;25-11-2024;357,24;20;7144,8;Cancelada
15749;1;2;30;1;24-11-2025;07-12-2025;322,9;13;4197,7;Cancelada
15750;12;34;38;8;29-12-2024;21-01-2025;117,99;23;2713,77;Ativa
15751;9;25;84;30;28-03-2023;10-04-2023;104,46;13;1357,98;Finalizada
15752;22;66;99;12;20-12-2022;04-01-2023;101,9;15;1528,5;Finalizada
15753;23;69;33;37;26-03-2024;20-04-2024;113,44;25;2836,0;Cancelada
15754;2;6;54;7;07-04-2022;02-05-2022;202,74;25;5068,5;Ativa
15755;27;80;44;21;14-07-2025;16-07-2025;102,38;2;204,76;Cancelada
15756;17;50;92;38;05-01-2022;19-01-2022;323,31;14;4526,34;Cancelada
15757;21;61;14;27;30-03-2022;26-04-2022;236,34;27;6381,18;Cancelada
15758;19;57;11;9;05-09-2025;19-09-2025;115,25;14;1613,5;Finalizada
15759;7;19;4;38;20-11-2024;05-12-2024;335,25;15;5028,75;Finalizada
15760;25;73;86;28;21-07-2024;19-08-2024;402,49;29;11672,21;Ativa
15761;28;82;87;28;08-12-2024;05-01-2025;418,18;28;11709,04;Finalizada
15762;2;6;74;34;25-04-2022;19-05-2022;187,0;24;4488,0;Finalizada
15763;28;84;61;34;03-06-2024;17-06-2024;194,86;14;2728,04;Finalizada
15764;1;1;88;24;10-05-2022;17-05-2022;390,03;7;2730,21;Cancelada
15765;15;43;58;22;06-06-2024;23-06-2024;300,91;17;5115,47;Ativa
15766;20;58;90;7;13-04-2022;18-04-2022;186,42;5;932,1;Finalizada
15767;22;64;63;46;31-05-2024;10-06-2024;115,61;10;1156,1;Finalizada
15768;25;75;6;14;02-12-2025;08-12-2025;312,81;6;1876,86;Ativa
15769;3;8;65;13;28-12-2024;02-01-2025;226,87;5;1134,35;Cancelada
15770;5;15;13;37;27-08-2025;06-09-2025;104,0;10;1040,0;Finalizada
15771;9;26;98;25;01-05-2024;06-05-2024;110,66;5;553,3;Finalizada
15772;21;61;50;38;19-02-2023;23-02-2023;324,22;4;1296,88;Cancelada
15773;11;31;16;39;09-02-2025;07-03-2025;335,6;26;8725,6;Ativa
15774;14;42;1;17;07-10-2025;11-10-2025;100,76;4;403,04;Finalizada
15775;9;26;84;39;16-01-2024;19-01-2024;320,65;3;961,95;Cancelada
15776;22;66;100;9;08-02-2023;05-03-2023;116,07;25;2901,75;Ativa
15777;5;13;73;47;10-02-2022;19-02-2022;232,33;9;2090,97;Cancelada
15778;24;71;43;4;07-09-2025;24-09-2025;100,16;17;1702,72;Ativa
15779;9;26;96;29;10-01-2023;01-02-2023;382,09;22;8405,98;Ativa
15780;27;79;44;36;22-02-2024;20-03-2024;118,13;27;3189,51;Ativa
15781;26;78;42;21;02-02-2024;10-02-2024;118,98;8;951,84;Finalizada
15782;2;6;23;48;18-11-2024;05-12-2024;387,7;17;6590,9;Cancelada
15783;5;14;13;23;25-10-2022;26-10-2022;113,69;1;113,69;Cancelada
15784;10;29;37;21;09-01-2025;24-01-2025;101,3;15;1519,5;Cancelada
15785;6;17;91;9;02-02-2022;28-02-2022;110,05;26;2861,3;Ativa
15786;13;39;64;16;28-07-2022;26-08-2022;367,94;29;10670,26;Finalizada
15787;2;5;23;29;22-05-2023;10-06-2023;365,53;19;6945,07;Finalizada
15788;21;62;50;27;13-11-2023;13-12-2023;199,58;30;5987,4;Ativa
15789;12;35;45;1;09-08-2024;24-08-2024;318,54;15;4778,1;Finalizada
15790;8;23;95;49;25-10-2023;20-11-2023;350,53;26;9113,78;Ativa
15791;13;37;3;21;12-07-2024;25-07-2024;110,89;13;1441,57;Ativa
15792;23;69;36;12;27-04-2022;21-05-2022;118,76;24;2850,24;Finalizada
15793;12;34;38;36;15-07-2024;17-07-2024;103,03;2;206,06;Finalizada
15794;20;59;69;33;15-06-2022;21-06-2022;374,41;6;2246,46;Finalizada
15795;10;28;78;33;30-08-2023;22-09-2023;389,67;23;8962,41;Finalizada
15796;10;28;37;1;27-05-2025;15-06-2025;381,54;19;7249,26;Cancelada
15797;2;5;75;22;22-09-2022;15-10-2022;383,67;23;8824,41;Cancelada
15798;13;39;71;46;17-05-2024;27-05-2024;103,72;10;1037,2;Cancelada
15799;10;28;10;23;22-03-2022;25-03-2022;111,39;3;334,17;Finalizada
15800;13;38;64;8;19-11-2023;27-11-2023;114,15;8;913,2;Cancelada
15801;27;81;35;14;26-04-2025;09-05-2025;392,55;13;5103,15;Cancelada
15802;19;55;11;2;01-09-2022;30-09-2022;410,33;29;11899,57;Ativa
15803;2;6;75;43;28-08-2023;15-09-2023;330,87;18;5955,66;Finalizada
15804;27;79;44;49;15-03-2023;13-04-2023;375,76;29;10897,04;Ativa
15805;13;38;77;26;30-07-2025;13-08-2025;214,81;14;3007,34;Cancelada
15806;23;69;55;15;19-02-2023;26-02-2023;110,36;7;772,52;Ativa
15807;22;64;63;8;12-10-2023;09-11-2023;104,11;28;2915,08;Cancelada
15808;26;76;39;13;16-06-2025;15-07-2025;222,67;29;6457,43;Cancelada
15809;12;36;79;44;18-04-2024;27-04-2024;118,58;9;1067,22;Cancelada
15810;10;30;78;4;09-10-2024;08-11-2024;113,55;30;3406,5;Ativa
15811;13;37;32;11;28-04-2023;10-05-2023;119,46;12;1433,52;Finalizada
15812;17;49;92;45;24-06-2023;04-07-2023;365,78;10;3657,8;Cancelada
15813;17;51;62;27;30-03-2022;15-04-2022;180,09;16;2881,44;Ativa
15814;8;24;95;41;02-01-2022;22-01-2022;392,27;20;7845,4;Ativa
15815;7;19;4;4;20-08-2025;29-08-2025;119,84;9;1078,56;Finalizada
15816;12;35;79;21;28-09-2025;06-10-2025;115,36;8;922,88;Ativa
15817;5;15;73;44;02-01-2025;12-01-2025;113,82;10;1138,2;Finalizada
15818;22;66;82;36;18-10-2023;04-11-2023;115,65;17;1966,05;Ativa
15819;13;37;77;15;12-06-2023;20-06-2023;119,47;8;955,76;Cancelada
15820;13;39;71;23;30-10-2022;26-11-2022;114,27;27;3085,29;Ativa
15821;13;37;57;16;09-09-2023;04-10-2023;396,22;25;9905,5;Cancelada
15822;13;39;57;34;13-02-2025;26-02-2025;234,82;13;3052,66;Ativa
15823;5;15;73;7;23-02-2023;25-02-2023;210,48;2;420,96;Ativa
15824;21;63;28;40;31-10-2025;19-11-2025;368,02;19;6992,38;Finalizada
15825;20;59;56;31;09-05-2022;17-05-2022;379,35;8;3034,8;Ativa
15826;25;75;76;36;27-08-2025;10-09-2025;105,64;14;1478,96;Cancelada
15827;13;37;32;13;01-05-2025;28-05-2025;188,56;27;5091,12;Ativa
15828;24;72;48;6;21-07-2024;06-08-2024;190,56;16;3048,96;Cancelada
15829;21;61;14;46;25-09-2024;04-10-2024;111,06;9;999,54;Finalizada
15830;7;19;89;27;14-11-2025;03-12-2025;195,71;19;3718,49;Finalizada
15831;20;59;69;29;17-08-2025;04-09-2025;308,7;18;5556,6;Cancelada
15832;15;43;58;26;01-06-2023;08-06-2023;230,41;7;1612,87;Finalizada
15833;3;7;18;26;29-01-2023;01-02-2023;231,76;3;695,28;Ativa
15834;1;1;19;30;08-05-2023;24-05-2023;112,94;16;1807,04;Finalizada
15835;8;23;80;11;21-04-2024;22-04-2024;114,9;1;114,9;Cancelada
15836;5;14;46;41;23-11-2025;24-11-2025;384,95;1;384,95;Ativa
15837;23;68;55;44;09-10-2022;11-10-2022;110,84;2;221,68;Finalizada
15838;9;26;84;45;18-03-2023;28-03-2023;328,62;10;3286,2;Finalizada
15839;24;70;47;28;12-06-2024;26-06-2024;379,34;14;5310,76;Ativa
15840;27;80;49;25;09-04-2022;16-04-2022;116,59;7;816,13;Finalizada
15841;20;58;90;23;20-07-2025;17-08-2025;106,69;28;2987,32;Cancelada
15842;13;39;68;23;30-11-2025;07-12-2025;111,79;7;782,53;Finalizada
15843;9;26;70;19;12-04-2023;08-05-2023;352,2;26;9157,2;Ativa
15844;12;36;38;1;02-12-2023;08-12-2023;363,42;6;2180,52;Cancelada
15845;1;1;15;1;07-11-2024;19-11-2024;374,85;12;4498,2;Cancelada
15846;13;38;68;50;21-07-2024;28-07-2024;225,69;7;1579,83;Finalizada
15847;12;34;52;33;17-02-2023;12-03-2023;356,08;23;8189,84;Cancelada
15848;24;70;48;40;07-10-2023;14-10-2023;351,32;7;2459,24;Finalizada
15849;3;7;65;46;14-02-2024;17-02-2024;114,13;3;342,39;Cancelada
15850;20;60;26;2;26-03-2022;12-04-2022;387,01;17;6579,17;Finalizada
15851;8;23;80;3;10-07-2023;21-07-2023;369,2;11;4061,2;Cancelada
15852;10;30;78;43;02-08-2022;05-08-2022;314,44;3;943,32;Cancelada
15853;3;8;81;44;07-10-2022;22-10-2022;119,36;15;1790,4;Cancelada
15854;23;67;55;47;30-01-2023;17-02-2023;180,02;18;3240,36;Cancelada
15855;13;38;32;7;08-02-2025;01-03-2025;202,81;21;4259,01;Ativa
15856;22;66;99;40;02-01-2024;28-01-2024;386,88;26;10058,88;Ativa
15857;2;6;12;21;07-11-2025;25-11-2025;109,81;18;1976,58;Cancelada
15858;12;35;2;34;09-07-2024;17-07-2024;218,25;8;1746,0;Cancelada
15859;19;56;11;44;09-06-2023;10-06-2023;117,46;1;117,46;Cancelada
15860;9;27;84;25;12-11-2025;01-12-2025;119,67;19;2273,73;Ativa
15861;6;16;91;33;06-07-2024;13-07-2024;355,61;7;2489,27;Finalizada
15862;1;2;88;2;08-09-2023;27-09-2023;397,23;19;7547,37;Finalizada
15863;26;77;42;15;27-12-2025;02-01-2026;110,52;6;663,12;Ativa
15864;17;51;92;3;20-09-2024;11-10-2024;323,9;21;6801,9;Finalizada
15865;5;15;73;40;24-08-2023;10-09-2023;382,87;17;6508,79;Ativa
15866;11;33;16;1;21-01-2023;23-01-2023;369,62;2;739,24;Ativa
15867;17;50;92;40;16-09-2025;16-10-2025;394,79;30;11843,7;Finalizada
15868;14;41;1;21;23-09-2023;11-10-2023;104,89;18;1888,02;Ativa
15869;24;72;60;39;02-03-2022;17-03-2022;398,67;15;5980,05;Finalizada
15870;6;16;9;43;19-09-2025;26-09-2025;390,54;7;2733,78;Ativa
15871;26;76;42;37;05-11-2025;26-11-2025;107,65;21;2260,65;Ativa
15872;9;26;7;38;14-10-2025;13-11-2025;345,35;30;10360,5;Finalizada
15873;1;3;30;10;01-09-2024;27-09-2024;105,52;26;2743,52;Finalizada
15874;13;37;71;33;25-10-2025;28-10-2025;341,23;3;1023,69;Cancelada
15875;19;55;11;5;21-08-2025;18-09-2025;119,1;28;3334,8;Ativa
15876;24;72;60;44;29-07-2024;27-08-2024;113,32;29;3286,28;Cancelada
15877;13;37;64;2;07-09-2024;24-09-2024;415,66;17;7066,22;Cancelada
15878;12;34;2;12;10-12-2022;08-01-2023;106,99;29;3102,71;Cancelada
15879;14;42;1;19;15-07-2025;28-07-2025;401,49;13;5219,37;Finalizada
15880;13;38;68;14;26-02-2025;27-02-2025;335,64;1;335,64;Ativa
15881;23;67;55;10;29-09-2024;19-10-2024;114,55;20;2291,0;Ativa
15882;8;23;80;14;18-11-2024;22-11-2024;318,76;4;1275,04;Cancelada
15883;9;26;7;41;13-06-2023;10-07-2023;392,5;27;10597,5;Cancelada
15884;22;65;82;30;01-09-2025;03-09-2025;119,11;2;238,22;Ativa
15885;26;76;66;45;16-01-2024;11-02-2024;352,41;26;9162,66;Finalizada
15886;1;1;88;13;10-01-2024;25-01-2024;192,01;15;2880,15;Cancelada
15887;23;69;97;38;09-04-2024;26-04-2024;322,14;17;5476,38;Finalizada
15888;7;21;83;25;03-03-2022;19-03-2022;118,52;16;1896,32;Cancelada
15889;9;26;84;42;06-06-2022;16-06-2022;111,13;10;1111,3;Ativa
15890;25;75;8;41;31-12-2023;25-01-2024;384,29;25;9607,25;Cancelada
15891;20;59;56;26;04-09-2023;27-09-2023;220,13;23;5062,99;Cancelada
15892;24;71;60;32;06-05-2025;03-06-2025;195,33;28;5469,24;Ativa
15893;20;60;26;23;24-07-2025;08-08-2025;101,65;15;1524,75;Cancelada
15894;20;60;56;35;29-09-2023;03-10-2023;105,27;4;421,08;Ativa
15895;17;51;62;7;16-05-2024;09-06-2024;215,3;24;5167,2;Ativa
15896;6;16;93;35;07-08-2024;02-09-2024;113,84;26;2959,84;Cancelada
15897;7;21;89;1;18-08-2023;03-09-2023;378,22;16;6051,52;Ativa
15898;1;1;41;31;01-10-2025;17-10-2025;411,32;16;6581,12;Cancelada
15899;19;56;31;35;19-12-2023;08-01-2024;108,42;20;2168,4;Cancelada
15900;26;76;39;9;05-07-2023;31-07-2023;110,05;26;2861,3;Cancelada
15901;8;24;80;42;08-01-2022;26-01-2022;118,56;18;2134,08;Cancelada
15902;26;76;42;47;08-07-2025;30-07-2025;211,85;22;4660,7;Cancelada
15903;13;38;17;21;02-09-2022;22-09-2022;116,36;20;2327,2;Finalizada
15904;21;61;28;12;17-06-2022;07-07-2022;114,62;20;2292,4;Ativa
15905;22;65;99;17;25-07-2023;23-08-2023;109,73;29;3182,17;Finalizada
15906;2;5;75;44;15-03-2025;07-04-2025;112,47;23;2586,81;Finalizada
15907;3;8;81;44;25-01-2023;17-02-2023;118,63;23;2728,49;Ativa
15908;20;59;56;12;12-04-2024;08-05-2024;115,13;26;2993,38;Ativa
15909;27;79;35;36;03-08-2023;04-08-2023;107,08;1;107,08;Ativa
15910;9;27;70;42;19-01-2025;12-02-2025;106,9;24;2565,6;Ativa
15911;20;58;90;36;20-02-2023;21-02-2023;107,95;1;107,95;Finalizada
15912;14;41;1;37;25-11-2022;09-12-2022;106,77;14;1494,78;Cancelada
15913;1;1;41;22;11-08-2025;02-09-2025;359,12;22;7900,64;Cancelada
15914;26;78;66;48;13-10-2024;05-11-2024;352,92;23;8117,16;Finalizada
15915;6;18;91;46;16-05-2022;21-05-2022;100,43;5;502,15;Finalizada
15916;3;8;18;17;18-07-2024;10-08-2024;102,67;23;2361,41;Cancelada
15917;5;14;46;14;16-04-2025;24-04-2025;382,69;8;3061,52;Cancelada
15918;10;29;10;27;25-04-2024;14-05-2024;229,45;19;4359,55;Ativa
15919;10;28;78;38;08-12-2023;05-01-2024;339,22;28;9498,16;Cancelada
15920;1;3;5;48;27-04-2022;26-05-2022;314,41;29;9117,89;Ativa
15921;28;84;87;6;19-10-2023;23-10-2023;232,74;4;930,96;Finalizada
15922;2;5;54;23;11-03-2024;14-03-2024;101,43;3;304,29;Ativa
15923;1;1;88;36;24-01-2024;01-02-2024;119,83;8;958,64;Finalizada
15924;8;24;51;6;11-09-2022;30-09-2022;204,01;19;3876,19;Ativa
15925;8;22;40;48;12-02-2024;09-03-2024;347,2;26;9027,2;Cancelada
15926;13;38;17;1;08-07-2022;25-07-2022;330,67;17;5621,39;Ativa
15927;19;57;34;47;31-07-2023;01-08-2023;229,05;1;229,05;Ativa
15928;13;37;57;13;17-09-2022;01-10-2022;180,43;14;2526,02;Cancelada
15929;2;6;23;17;25-10-2025;27-10-2025;100,73;2;201,46;Cancelada
15930;7;20;4;17;21-08-2024;13-09-2024;119,8;23;2755,4;Ativa
15931;6;16;9;10;03-08-2023;18-08-2023;112,84;15;1692,6;Finalizada
15932;2;4;75;19;10-08-2023;28-08-2023;371,84;18;6693,12;Finalizada
15933;17;51;25;16;01-02-2023;15-02-2023;378,72;14;5302,08;Ativa
15934;13;39;68;29;08-10-2023;13-10-2023;369,32;5;1846,6;Finalizada
15935;20;60;26;30;17-05-2025;23-05-2025;114,34;6;686,04;Finalizada
15936;25;74;76;1;13-02-2024;16-02-2024;380,74;3;1142,22;Finalizada
15937;22;64;82;7;04-06-2024;02-07-2024;236,36;28;6618,08;Finalizada
15938;9;25;53;17;14-09-2025;29-09-2025;106,92;15;1603,8;Finalizada
15939;20;58;56;48;26-10-2022;28-10-2022;383,44;2;766,88;Finalizada
15940;9;26;96;47;16-06-2024;29-06-2024;185,47;13;2411,11;Cancelada
15941;13;39;3;31;08-12-2022;23-12-2022;361,48;15;5422,2;Ativa
15942;21;62;50;26;14-12-2024;25-12-2024;235,82;11;2594,02;Ativa
15943;22;65;82;13;12-02-2024;04-03-2024;180,97;21;3800,37;Finalizada
15944;7;19;4;26;07-11-2023;22-11-2023;231,37;15;3470,55;Cancelada
15945;13;39;17;30;05-02-2024;15-02-2024;101,02;10;1010,2;Ativa
15946;6;17;91;47;09-02-2023;14-02-2023;200,2;5;1001,0;Finalizada
15947;14;42;67;14;15-07-2025;16-07-2025;377,86;1;377,86;Cancelada
15948;2;6;54;31;13-07-2022;03-08-2022;392,88;21;8250,48;Cancelada
15949;12;36;21;15;16-10-2024;23-10-2024;107,32;7;751,24;Cancelada
15950;25;74;6;21;18-04-2024;22-04-2024;118,25;4;473,0;Finalizada
15951;23;69;55;29;09-12-2025;05-01-2026;370,68;27;10008,36;Cancelada
15952;17;49;62;10;06-11-2024;08-11-2024;119,26;2;238,52;Finalizada
15953;24;72;94;18;15-12-2024;19-12-2024;417,24;4;1668,96;Cancelada
15954;13;39;77;45;16-07-2024;11-08-2024;377,42;26;9812,92;Finalizada
